timedelta,n_tokens_title,n_tokens_preview,preview_subjectivity,n_tokens_content,prop_non_stop,prop_unique_non_stop,num_imgs,num_hrefs,n_tokens_cross,subjectivity_cross,content_cross,subcategory1_Attractions,subcategory1_Australia,subcategory1_Beauty & Wellness,subcategory1_Food Guides,subcategory1_Malaysia,subcategory1_Sales & Promotions,author_category_100 to 200 posts,author_category_More than 200 posts,0,1,2,3,4,0,1,2,3,4,0,1,2,3,4
109,18,12,0.6000000000000001,1096,1.0693160813308689,0.371900826446281,14,10,236736,0.12088283759251506,116.41538311723747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.306059,4.1517563,8.266507,5.2784605,4.241462,11.631663,4.0105667,5.2430673,5.172153,5.0867667,2.4819617,0.6835752,1.5245448,5.9833765,5.232873
1014,21,31,0.3,516,0.9512195121951219,0.35555555555555557,4,12,335916,0.0,51.502746472501265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9637895,1.7167087,6.6945605,5.2957287,4.498567,7.411563,1.9227908,5.3577523,5.0789313,5.419681,9.505106,3.280192,2.1603599,6.0685716,4.5545764
134,15,20,0.375,1042,1.0450980392156863,0.3619047619047619,5,9,312600,0.0,151.13168567760513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47870627,0.31842834,5.8923345,5.3978305,3.5906956,11.94433,4.2625804,5.633976,4.7452207,5.168309,0.37968686,0.034998305,2.0872154,5.40936,4.404298
126,16,11,0.5,448,0.9976133651551312,0.4104803493449782,3,7,78848,0.0,48.340495111464506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0625935,1.9278011,6.838655,4.8970237,3.8578157,11.900319,4.6587553,6.6878734,4.057623,5.1350875,-2.0601995,-0.45578077,2.395041,4.9701676,4.2527304
545,13,21,0.65,1169,1.1081081081081081,0.358974358974359,14,20,319137,0.30279066171923313,78.79579971795877,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.643537,5.5764112,7.9274607,5.8248734,6.7990236,10.970016,4.5603704,5.268913,6.6425896,5.5023546,8.683986,3.7717066,1.4683789,6.74349,6.0205836
831,16,25,0.8,1242,1.1500405515004055,0.30628803245436104,7,8,496800,0.3747696528437269,72.42391509610762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.199641,3.7956343,7.7356887,4.765548,4.818106,7.8609734,2.6181464,5.5039682,4.416082,5.2518697,10.807102,4.4854164,2.5194457,6.394024,5.4216866
332,20,29,0.3053030303030303,1707,1.0778301886792452,0.3585434173669468,24,38,990060,0.07618028469988672,116.90023183850283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3812022,1.0655757,6.5131097,4.6534395,3.4457366,7.4991393,1.8584546,5.637441,4.4180627,5.7545404,1.0597186,-0.3001705,1.8887198,4.927392,4.050555
886,13,11,0.0,1010,1.2147177419354838,0.33175355450236965,10,18,144430,0.0,83.53030193650042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.728958,4.152347,7.8412743,6.7937474,5.3196335,9.6502905,3.1417742,5.966211,6.792435,4.1853695,7.6115785,2.594571,2.5055661,5.9417024,4.304771
571,14,24,0.8458333333333333,669,1.1865203761755485,0.42207792207792205,5,12,224784,0.4161441138226853,52.5385503848239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.280542,3.8172467,8.0787,6.040664,5.1351085,10.602892,4.3939147,4.9565673,6.324319,4.1626806,2.0184276,0.3100648,1.6209822,5.5912623,5.140564
924,19,20,0.375,666,1.0938967136150235,0.41724137931034483,3,14,253080,0.07001953125,91.11667534722221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.018662,4.730501,7.862257,5.705739,6.4695916,10.955471,3.7713392,7.2422767,5.663527,4.854594,3.7091312,1.4229004,1.5504372,6.5093646,5.214977
680,16,22,0.3,1147,1.1778761061946903,0.4,9,33,403744,0.0,84.04563623665173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.294437,4.672226,7.7726364,7.092622,6.5640316,9.174713,3.7043405,5.380235,7.2902694,4.9829373,3.8630881,0.8354069,1.5181571,5.615886,5.3691435
1026,13,17,0.3,877,1.025374855824683,0.3867403314917127,7,14,193817,0.05286694139194139,61.034478128473275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.680637,4.3395553,7.3742065,6.534936,7.31896,11.030545,4.969546,5.6620603,6.254655,5.5329294,8.340897,3.5070322,1.501405,6.450673,5.719441
386,17,26,0.0,968,1.1796218487394958,0.4023809523809524,11,23,427856,0.0,41.11921509377455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0498624,0.8003683,6.081826,5.272205,3.904342,9.8246565,3.4469604,6.2948995,6.6938457,4.0264654,-0.40795603,-0.19481277,2.062111,5.379986,4.502232
21,15,13,1.0,2284,1.0392070484581497,0.3853658536585366,19,60,445380,0.47696022183973985,163.64094746414563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4643614,1.489048,6.2945466,5.1551943,4.3200994,11.014711,5.404702,5.6325293,5.9657054,5.312024,-3.0272803,-0.4855495,2.502168,4.9056435,4.238523
851,17,20,0.25,515,1.3690721649484536,0.4089068825910931,4,7,175100,0.10712272421456095,32.653980867696035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.925438,4.395695,7.5315566,5.163457,6.005453,10.827719,5.304947,6.598384,4.1596313,5.088501,9.693401,3.8632689,1.9817778,6.3538365,4.7091665
742,19,28,0.0,1104,1.151291512915129,0.342042755344418,8,14,587328,0.0,54.39478302766922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.852133,4.4989357,8.170025,4.736497,4.670333,2.9055066,-0.14305724,4.3670645,4.2802687,5.778086,3.1710668,1.0899022,1.4615195,6.3003926,5.321211
761,15,25,0.6363636363636364,1082,1.1355617455896008,0.3297644539614561,11,3,405750,0.15984976583297028,52.91930496949605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.508234,4.6193833,7.398289,6.2757926,6.771828,11.166285,4.3331046,6.541286,5.868188,5.5380096,9.120275,3.9442465,1.7640046,6.817679,6.127044
123,20,11,0.0,1364,1.1915367483296213,0.3760330578512397,11,47,300080,0.0,112.83995603819069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.180658,0.8492243,6.2622275,5.571072,4.1013036,9.314139,3.7331448,5.0945954,6.581861,4.2921934,2.7493653,0.8043674,1.54097,6.062711,5.233334
643,9,28,0.5583333333333333,2463,1.0723421262989608,0.2889908256880734,12,28,620676,0.18115706673621035,31.952400167263516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.593536,5.1700563,7.7125297,5.76914,7.019775,10.411268,4.873994,5.568682,5.8515787,5.7571836,10.211191,4.373792,2.400334,6.4001656,5.1527324
204,14,23,0.3666666666666667,1952,0.9769754055468342,0.27837837837837837,24,46,628544,0.1323328823953824,115.62999976116144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.458363,2.8323133,7.317038,4.982739,4.532135,6.643113,2.34906,5.560614,4.861619,5.4854927,11.2511835,4.203934,2.394151,5.999564,5.4521194
811,12,23,0.30000000000000004,1497,1.1373477672530448,0.29927007299270075,21,0,413172,0.0,147.3472702048672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.610765,5.134926,8.095302,6.2836313,5.878198,10.226057,5.0680766,6.801523,4.3094816,4.9198775,9.6474085,4.2018514,1.8460927,6.592636,5.8414164
659,14,31,0.3666666666666667,1603,1.089937106918239,0.30647709320695105,10,6,695702,0.15520208483140926,157.44845669225083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0425415,4.2142243,7.3215895,6.7090435,6.737712,5.248862,1.0183977,4.698872,4.9817677,5.6972427,10.339886,4.027179,1.60885,6.428758,5.9130573
696,15,20,0.611111111111111,1547,1.1515544041450778,0.32195121951219513,30,0,464100,0.09269013744610836,90.16305865324453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.068323,5.265949,7.6552153,4.5044727,6.453425,11.737803,4.708917,6.558951,5.610924,5.248257,8.38327,2.8284264,1.8111868,6.1248193,4.3007474
29,17,25,0.0,1455,1.2135922330097086,0.37168141592920356,10,23,618375,0.0,106.65583034649171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.683291,3.7547348,7.3263597,6.6331434,6.2183704,10.317411,4.1189985,4.739121,5.4955935,3.895518,5.4472623,1.8905306,1.6709026,6.1987853,5.3651385
352,19,27,0.4361111111111111,1548,1.1220626631853785,0.3431372549019608,12,31,794124,0.0,90.95651576865025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.910743,3.33446,7.570162,4.446367,4.3403854,6.7174907,1.5579731,5.620105,3.8941946,5.6076884,2.7186198,0.31234834,1.6910145,5.371225,4.670547
909,18,24,0.8500000000000001,1572,1.1785944551902,0.32897196261682243,12,34,679104,0.133703955453149,137.40837507227576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.585163,2.8256376,6.8458133,5.5089283,5.786086,9.213077,3.9926736,5.7717137,5.858239,4.669604,8.407312,3.262685,1.6969936,6.3687143,5.2621746
621,19,25,0.36363636363636365,428,1.084788029925187,0.419811320754717,4,9,203300,0.0880853994490358,28.86750520943702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.100713,4.2375455,7.488686,5.0611286,5.9836407,5.9712744,1.797359,5.31482,4.320691,5.3445215,5.6303964,1.2893786,1.5679822,5.708309,4.692632
509,14,30,0.5,2428,0.9890154597233524,0.2868741542625169,7,30,1019760,0.0,92.86674655499253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.258309,1.9672338,6.909258,5.6253033,4.5000777,8.649384,2.8703508,5.3818903,6.600341,4.798601,10.802949,4.337858,2.0400991,6.2411633,5.855073
113,18,29,0.75,1159,1.0952797202797202,0.33608247422680415,14,25,604998,0.1759787448576267,42.03735805692748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.629332,2.1883636,7.1773186,5.922482,4.3926597,9.25505,3.9857717,4.891346,6.517745,4.259975,7.7734027,2.5110996,2.344237,5.9639626,4.687819
106,16,6,0.0,1235,0.9568755085435313,0.31137724550898205,13,28,118560,0.0,101.51295857336063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.084656,4.7662563,8.159817,4.4023824,5.2499857,10.456091,3.1048367,6.1434035,5.1280236,4.3604937,9.443674,2.993326,2.182183,5.895329,4.069377
332,15,23,0.6333333333333334,2278,1.1111593573599652,0.32666666666666666,26,12,785910,0.16110387182482422,185.30894847733765,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.94175,5.089143,8.39707,5.2685447,5.227607,10.199895,4.6223702,5.3084674,6.2711473,4.390624,3.79824,0.7594566,1.500889,5.595879,5.3023973
133,18,21,0.4515151515151515,705,1.1093294460641399,0.3617021276595745,7,6,266490,0.14337722755491347,33.52755144793359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.174645,5.016509,8.011552,6.1113086,6.2222257,3.5186186,0.07222426,4.4011784,4.445932,5.7161508,2.450482,-0.14596806,1.432098,5.048697,4.677744
27,14,26,0.5666666666666667,2005,1.1624060150375939,0.31347962382445144,15,36,729820,0.16712940350712083,227.42540530051636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2048616,3.5212123,7.048225,5.337114,5.3614035,6.0421114,1.6910188,4.65616,5.342614,5.428526,6.0475526,2.1187882,1.7261777,6.188337,5.287729
554,18,11,0.0,1188,1.0160202360876898,0.31808278867102396,6,9,235224,0.0,77.32873879746465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.9676223,2.6361413,6.7286043,5.698348,5.3591,11.218552,5.29791,6.645784,5.7665834,5.8242855,10.076328,3.8700004,2.6415813,6.0796547,4.769944
533,16,16,0.1,1923,1.229594523433386,0.2803030303030303,15,28,492288,0.008894726678550213,79.32264830914887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.461734,3.3240733,6.9980245,5.2494826,5.464183,11.021813,4.82446,6.619827,6.4342494,5.488442,5.5988674,1.6265856,1.5986369,5.9814434,5.061962
588,18,20,0.0,2056,1.1759573436742607,0.3727544910179641,16,40,740160,0.0,227.15933098885492,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.953935,0.8627411,6.401034,4.916749,3.6630733,7.332465,2.057069,5.3234005,5.3464937,5.1542788,0.90094894,-0.39834476,1.8846519,4.8142176,4.4479065
785,19,22,0.5436507936507936,498,1.255863539445629,0.41697416974169743,4,5,208164,0.1937696654889346,9.070605602386491,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.9391475,3.0148144,6.7572646,5.4719324,5.8648844,10.003954,3.3599424,6.2752295,6.2977943,4.2927194,4.6641145,1.8930327,1.4397612,6.721145,5.4848795
0,14,21,0.5216666666666666,756,1.1036834924965893,0.38461538461538464,9,8,222264,0.19312534722222213,14.457957589285712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.083535,5.7448077,8.086472,6.016454,6.4008727,5.2172728,1.2778065,4.9028716,4.2187943,5.93706,0.8408202,0.3647033,1.9872241,5.8035808,4.8739023
1347,9,34,0.9,1201,1.1790657439446366,0.35918367346938773,1,32,367506,0.38188344155844156,35.93494450092881,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.3967495,4.2853117,7.9866414,5.4659963,5.1752377,10.655444,4.027139,5.9095063,4.3099823,4.5276103,1.0024383,-0.38188377,1.85598,4.827002,4.329759
617,14,23,0.4,1328,1.21,0.31369150779896016,12,20,427616,0.0,71.9432465193348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.321922,3.7629676,7.7403975,4.726108,4.823792,10.654983,5.1777415,6.9186964,3.9748425,4.8218217,10.45107,3.9955006,1.7509215,6.392722,5.6361213
627,17,18,0.15000000000000002,1073,1.052930056710775,0.3161592505854801,9,9,328338,0.00876064687627188,74.73070392550648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.960655,4.2628326,7.675477,4.567803,5.268972,10.781644,4.2137866,5.42787,4.216046,4.942393,11.801296,4.0905714,2.0520864,6.0825524,5.808192
971,15,31,0.3,1408,1.0697340043134436,0.31645569620253167,18,23,654720,0.040492567647406344,159.55847364015273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.849353,3.3038304,7.0582933,4.8007917,5.338741,10.294038,3.645855,6.881127,5.2905474,4.4187264,8.817313,2.775242,2.157651,5.9256167,4.4422307
97,19,17,0.0,1874,1.1332263242375602,0.32827586206896553,26,14,605302,0.0,168.73356694356235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.485728,2.2566483,7.1917925,5.1415787,3.9667482,11.314902,4.4929004,7.7346644,3.9258492,4.5356655,4.3362226,0.6284131,1.4578397,5.394141,4.703196
312,16,8,0.0,747,1.118457300275482,0.3518005540166205,4,6,95616,0.0,119.14577182051723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.122557,4.741492,7.8000774,6.556744,5.8180714,11.50398,3.9821465,5.6268115,6.135341,4.990373,7.2560563,3.1168957,2.2922928,6.4433393,4.655013
398,11,15,0.5848484848484848,2056,1.10184287099903,0.3384223918575064,30,5,339240,0.0,124.66957032617262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1540422,2.0595486,6.564435,5.2722526,4.937685,11.136863,4.3847766,5.384948,6.7953916,4.8979,3.181688,0.30889627,1.550685,5.2809005,4.795185
69,15,14,0.0,701,1.1085043988269794,0.351123595505618,11,3,147210,0.0,32.0115453293303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.402221,5.460907,7.6830025,5.6377063,6.7303367,1.8370756,-0.52178717,4.006903,4.4165363,5.6540565,8.516818,3.5222254,2.0716236,6.545649,5.2289248
15,16,13,0.7,1453,1.1262135922330097,0.3422562141491396,10,32,302224,0.029848225848225853,92.93630248609156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6179574,1.2436873,6.2399364,5.670111,4.1534657,10.422021,4.8488517,5.149838,6.554311,4.6864457,7.438046,3.0589466,1.8148407,6.3461113,5.1454344
425,17,16,0.3946886446886447,2543,1.144996059889677,0.31406761177753545,30,54,691696,0.1188749287356512,120.65694572156727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9566503,3.1138382,6.8080916,5.362555,5.746893,5.478374,1.1516285,5.197263,3.9758992,5.6276865,3.8635962,0.6787404,1.737308,5.435593,4.6383853
195,12,8,1.0,616,1.0705882352941176,0.3620689655172414,6,15,59136,0.0,36.49138690476189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3357825,1.9898895,6.6498446,5.3336873,3.9384446,9.424227,3.539062,6.4173217,6.285822,4.689273,9.803039,3.189806,2.2877262,5.9110746,4.11192
1328,17,31,0.6402777777777778,1589,1.2514358647096362,0.3244929797191888,7,17,837403,0.05714771899019344,114.49422995439345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.935,3.7847002,7.6293445,6.0494337,6.172839,9.3353,3.8506227,5.447513,7.234638,5.1941686,8.249685,3.2275202,1.7101188,6.4945445,5.2299566
1226,22,23,0.55,2511,1.1136089923725412,0.2891046386192017,34,38,1270566,0.24117964071856302,297.6320313038098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.179823,3.691326,7.901276,6.4547267,5.308247,9.5055895,4.128415,6.0782285,4.9413543,5.023497,7.0044413,2.5346165,1.9438844,6.289888,5.2379
147,18,24,0.4,765,1.0224867724867726,0.3443708609271523,4,2,330480,0.059644279529993835,51.74933140461448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.034166,1.8973674,6.599879,5.758843,4.991738,5.9534926,1.5747181,4.9252486,5.2896256,5.3556066,5.3799014,2.136152,1.7236984,6.643847,5.013826
926,20,25,0.05,1058,1.0696564885496183,0.3794749403341289,7,9,529000,0.002460089773614364,141.18682783480233,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9724712,1.1938163,6.3716235,5.694899,4.2551374,6.239852,1.7272877,5.1523952,5.549947,5.1161056,-0.019982394,-0.54671896,2.038322,4.7624474,4.3079195
373,15,25,0.7333333333333334,2434,1.0455478046778826,0.28892005610098176,17,45,912750,0.20425360493165404,6.948948308910981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.30249,2.6062524,6.735169,5.660685,5.5360594,6.1425486,1.7501717,4.9575133,5.285089,5.3935046,8.814341,3.744783,2.1563754,6.528464,5.3788824
108,14,22,0.5,877,1.059718969555035,0.40771349862258954,7,19,270116,0.0,119.68001690904276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.409279,4.8263535,7.850493,6.4957643,6.6641254,10.253386,3.658602,6.1388035,6.188949,5.5153747,5.8362374,1.8329303,1.757477,6.152072,4.4491787
1035,15,25,0.5,1006,1.1001031991744066,0.3481675392670157,14,13,377250,0.09061059907834101,23.026602913277692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.148273,3.5769873,7.1288047,5.398658,5.258879,9.980438,4.2473555,6.275278,5.056512,5.200908,7.744667,3.263111,1.4392844,6.747579,5.834684
179,15,2,0.0,664,1.1550387596899225,0.4109195402298851,8,8,19920,0.0,52.88169689692713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.405208,4.7289147,7.8865743,6.79943,5.8678055,10.979719,5.0789948,6.853033,3.8477907,4.4989543,4.7911177,1.6403673,1.6919948,6.3502016,4.9943695
465,18,31,0.6133333333333334,1761,1.0892655367231638,0.33448275862068966,7,7,982638,0.11076505305394194,107.22503825302127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.792338,3.6359167,7.4097757,6.5633945,6.0550156,10.607614,3.5167868,6.7302604,6.148705,4.92287,5.992898,2.4042232,1.5621669,6.6823616,5.6326084
404,16,15,0.52,421,1.2050632911392405,0.37628865979381443,6,7,101040,0.24987194525904202,43.9602424514753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.953193,4.608887,7.835454,5.651572,6.3852177,11.425663,4.912969,7.4649315,3.9694502,4.986802,8.408726,2.8666604,2.1068838,6.2376523,4.6878767
561,16,14,0.0,904,1.1746031746031746,0.35774647887323946,7,13,202496,0.0,78.7238104454132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.950983,4.848332,7.695086,6.413068,6.8224325,9.839964,3.5690577,6.06957,5.9748197,3.9310732,3.5426557,1.2139008,1.538646,6.2793856,5.492892
211,20,4,0.0,567,1.1541284403669725,0.39552238805970147,3,12,45360,0.0,36.88920454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.939129,2.760787,7.010164,6.5451484,5.624669,11.520486,4.762453,7.5260625,4.0095234,4.33339,1.9820867,0.80430263,1.7842368,6.243891,4.7282467
823,14,21,0.0,1019,1.0207715133531157,0.2964705882352941,10,2,299586,0.0,69.3065865490133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.956642,3.5270982,7.9570312,6.3253846,5.2554293,9.944155,3.6582937,5.13869,6.541926,5.423433,11.005012,4.5824556,2.304627,6.5080657,5.900788
991,14,23,0.0,1451,1.2171787709497206,0.3129139072847682,9,27,467222,0.0,96.43277530847367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.077803,4.414601,7.5503225,6.2554574,6.360716,10.662585,3.3388903,6.5041037,6.25055,4.775592,4.7124996,1.168577,1.7530105,5.751417,4.9306955
4,20,22,0.0,1915,1.1788321167883211,0.37716763005780346,20,34,842600,0.0,112.41175137197848,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.468118,4.5944552,7.7836037,4.4349375,5.365819,10.468852,4.8358517,5.7949715,6.309792,4.7594194,1.6634209,-0.41825864,1.545672,4.8537793,4.5437512
1266,18,10,0.5357142857142857,2399,1.0789803593815295,0.33373063170441003,29,51,431820,0.16481465869215922,156.28907858441548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34038603,0.31014788,5.915712,5.4773583,3.5646532,11.587122,4.4134593,6.091004,3.9554305,4.1947036,-2.00178,-0.53443795,2.3537478,4.8916016,4.247883
65,14,22,0.7,1900,1.1983032873806998,0.3537313432835821,23,36,585200,0.0,165.02105818004677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6812973,3.1621501,7.113313,4.5371127,4.844407,9.636214,3.987486,5.0628405,6.7528806,4.185272,2.1016262,-0.024707839,1.5567341,5.282018,4.4356866
1207,18,25,0.6522727272727273,2878,1.1724137931034482,0.3567467652495379,54,80,1295100,0.13575557873270852,191.63948868787944,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.29963097,0.3045281,5.919441,5.482429,3.5450914,4.2679877,0.43119603,4.6165714,4.4458795,5.6867447,-0.44934526,-0.46201643,2.127816,4.9031096,4.316971
893,14,22,1.0,1194,1.0843170320404723,0.36764705882352944,15,5,367752,0.26660185074863973,60.19448360529602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.598629,3.2258012,7.6190825,6.3785477,5.1507688,10.6661,4.359105,6.5464835,3.4697132,4.8282485,1.371167,0.17371932,1.7146642,5.6304502,4.812227
204,15,27,0.5,2545,1.1525691699604743,0.35695876288659795,48,81,1030725,0.0,228.5134901513473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0206656,2.7013202,6.770273,5.5624695,5.540774,9.337138,3.7451954,6.128536,6.172878,4.678484,3.288538,0.27767956,1.6866084,5.232349,4.0166163
621,21,23,0.75,1798,1.0966480446927374,0.30335570469798656,9,16,868434,0.2817712628940828,114.22863123559047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.5563545,3.4858148,7.583656,6.8357506,5.9341016,11.498296,4.63021,6.5665374,3.7402024,4.582715,10.302443,4.47609,2.2888067,6.443142,5.41806
720,17,22,0.3,1256,1.2222222222222223,0.3543123543123543,7,12,469744,0.04586305023923446,106.70316093464811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.989886,3.9598176,7.987835,5.9962163,5.0184994,11.06607,4.46435,7.774071,4.1083374,4.4840937,9.383071,4.0529594,1.6260058,6.7794495,6.3299174
564,15,26,0.7761363636363636,870,1.2149643705463182,0.3496143958868895,10,4,339300,0.2548325490192378,46.031991992181986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2392845,4.519493,8.011531,4.869416,4.8755403,9.800446,3.606629,5.6670766,6.285354,5.152662,9.748907,4.3328004,2.3271425,6.4982033,5.4368
900,16,26,0.7,1498,1.1155137676292814,0.3107569721115538,9,32,623168,0.3412437281985153,83.97360109200932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.178481,3.9607677,8.15881,5.542773,4.4420905,11.093234,4.8870034,6.7028995,5.0537906,5.4826446,7.5839257,2.5561943,1.9935535,6.216471,5.5152373
663,13,25,0.8333333333333334,3671,1.17937465715853,0.25979557069846676,40,114,1193075,0.0,517.5503215456661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0454764,2.4226568,7.157207,5.942075,4.682237,6.8478,2.3667362,5.2836924,5.121445,5.3253946,9.5918665,3.5803857,2.5101168,6.092825,4.498182
887,14,31,0.375,1940,1.0222337125129266,0.27887323943661974,11,31,841960,0.0,100.18813763309502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.452194,5.4718328,8.16569,5.9634156,5.702875,10.497136,3.5300732,5.3259525,6.8896937,4.296692,10.246801,3.7238276,2.6350045,5.9524646,4.2697735
42,16,22,0.3,1808,1.104502501389661,0.3371710526315789,20,58,636416,0.01889219032601385,143.0564508707847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3636146,1.2683396,6.515476,4.877015,3.5840714,6.624721,2.077836,5.3018036,4.0706534,5.785322,3.0413532,0.35978112,1.4262375,5.48017,4.9361424
1316,15,31,0.5,1122,1.0597680642283676,0.3248259860788863,22,31,521730,0.1742484546962159,84.64167450428768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.9648423,3.0719376,7.101791,6.425759,5.798706,9.012723,3.8925483,5.6480746,5.890527,5.2715626,10.862831,3.984542,2.6305156,5.894908,4.7189007
1245,14,23,0.625,1382,1.1621423330887748,0.37298387096774194,14,11,445004,0.09096770109953703,48.866535219833025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.631412,4.9384756,7.6467113,4.5672207,6.077147,10.468789,3.5036535,5.450722,6.8646646,4.3822,10.769588,4.7662635,1.9680841,6.676429,6.1415915
6,15,26,0.0,2704,1.0850591715976332,0.3282051282051282,28,66,1054560,0.0,279.0833126315505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.216388,3.7494962,7.4350324,4.4585757,5.018005,9.62882,3.6243093,5.308708,6.0526743,4.1663404,8.159319,2.5835538,1.7123687,6.0916576,4.186441
837,15,26,0.0,855,1.047337278106509,0.3778337531486146,7,13,333450,0.0,97.84509696239606,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.747279,4.210901,8.116752,5.530756,5.3900557,9.189104,4.013887,5.0775285,5.9637485,4.362865,6.9454722,2.2673452,1.7862306,6.304613,4.6829743
1206,16,29,0.46666666666666673,1070,1.0679886685552409,0.3700787401574803,8,12,496480,0.19174683235867454,-23.955184619534954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.745452,4.324569,8.472464,5.6351767,4.581055,9.480855,4.2117434,5.4853745,4.9251404,4.690447,3.5660331,0.6851308,1.6351321,5.4759483,5.3115196
